Unnamed: 0,n,T,PCO,iso_index,rseed,mu_mean,nCO_mean,GCN,CN1,CN2,ratio_surface,total_top,total_bridge,total_hollow,total_sites,occ_top,occ_bridge,occ_hollow,Z_pos
0,4,300,1000.0,1,0,-1.8555614180000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1000.0,1,1,-1.8555614180000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,4,300,1000.0,1,2,-1.8555614180000002,0.5,0.36501377399999996,2.575757576,0.0,1.0,1.0,1.25,0.5,11,0.0,0.5,0.0,16.76206622
0,5,300,1e-15,0,0,-1.686769322,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1e-15,0,1,-1.628125324,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1e-15,0,2,-1.408782592,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,1e-13,0,0,-1.805822181,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1e-13,0,1,-1.723367611,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1e-13,0,2,-1.480214308,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,1.0000000000000001e-11,0,0,-1.92487504,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1.0000000000000001e-11,0,1,-1.818609898,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1.0000000000000001e-11,0,2,-1.5516460230000002,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,1e-09,0,0,-2.043927898,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1e-09,0,1,-1.913852185,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1e-09,0,2,-1.623077738,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,1e-07,0,0,-2.1629807569999997,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1e-07,0,1,-2.0090944719999997,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1e-07,0,2,-1.6945094530000002,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,1e-05,0,0,-2.282033616,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
0,5,300,1e-05,0,1,-2.104336759,0.8,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.2,16.76206622
0,5,300,1e-05,0,2,-1.7659411680000001,0.6,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.2,0.4,0.0,16.76206622
0,5,300,0.001,0,0,-2.401086474,1.0,0.347138047,2.955555556,0.0,1.0,1.0,1.4,0.6,15,0.4,0.4,0.2,16.76206622
